channel,well,flow_cell_id,experiment_tag,seconds_since_start_of_run,initial_0mv_current_pa,initial_0mv_current_std,intercept_adjusted_0mv_current_pa,intercept_adjusted_0mv_current_std,group_1_adjusted_offset_0mv_mean,group_1_adjusted_offset_0mv_std,scan_running_voltage_mv,scan_offset_voltage_mv,reserve_pore_intercept_median_mv,group_1_offset_voltage_mv,mux_scan_assessment,total_time_active,total_good_samples,pore_median,pore_sd,strand_range,strand_median,include_well,group_order,conductance,intercept,collinear_confidence,conductance_filtered_data,initial_voltage_0_mv,initial_current_0_pa,initial_voltage_1_mv,initial_current_1_pa,initial_voltage_2_mv,initial_current_2_pa,multiple,pore_1,pore,event,adapter,strand,strand2,unavailable,zero,unknown_positive,unknown_negative,unclassed,transition,mux_uncertain,offset_0mv_mean,offset_0mv_std,intercept_adjusted_0mv_current_pa_0mv_mean,intercept_adjusted_0mv_current_pa_0mv_std,scan_number
16,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.224,0.824,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.055,-1.98,-0.08,False,-10,0.443,-20,1.001,-30,1.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27827.0,8071.0,0.0,0.0,0.0,0.0,0.0,-0.006,0.85,-0.239,0.834,1
16,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.28,0.568,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004,-54.022,0.14,False,-10,-0.197,-20,-0.159,-30,-0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.576,-0.273,0.571,1
17,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.258,0.683,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,406.933,0.45,False,-10,-1.224,-20,-1.268,-30,-1.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-1.465,0.669,-1.37,0.659,1
17,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.679,0.813,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.006,281.761,0.11,False,-10,-1.652,-20,-1.714,-30,-1.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-1.658,0.803,-1.666,0.815,1
17,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.945,0.638,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003,293.784,0.16,False,-10,-0.931,-20,-0.969,-30,-0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.936,0.643,-0.941,0.624,1
17,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.314,0.632,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1762.33,-0.13,False,-10,-1.336,-20,-1.325,-30,-1.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-1.288,0.643,-1.306,0.635,1
18,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.975,0.516,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003,-292.719,-0.09,False,-10,-0.926,-20,-0.889,-30,-0.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-1.011,0.52,-0.995,0.527,1
18,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.953,0.576,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.001,540.0,0.2,False,-10,-0.9,-20,-0.924,-30,-0.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.904,0.548,-0.927,0.56,1
18,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.644,0.529,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.001,150.863,0.46,False,-10,-0.591,-20,-0.62,-30,-0.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.605,0.515,-0.638,0.51,1
18,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.025,0.519,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,-435.612,0.27,False,-10,-1.028,-20,-1.02,-30,-0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-1.002,0.524,-1.007,0.514,1
19,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.304,0.924,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.067,-1.954,-0.32,False,-10,0.534,-20,1.22,-30,1.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23453.0,4440.0,0.0,0.0,0.0,0.0,0.0,-0.062,0.898,-0.308,0.886,1
19,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.66,1.526,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.016,-16.473,-0.19,False,-10,-0.107,-20,0.063,-30,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40320.0,0.0,0.0,0.0,0.0,0.0,-0.272,0.833,-0.344,0.827,1
19,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.295,0.864,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.061,-2.482,-0.33,False,-10,0.45,-20,1.072,-30,1.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.046,0.85,-0.289,0.853,1
19,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.37,0.835,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.059,-3.748,-0.16,False,-10,0.365,-20,0.961,-30,1.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32660.0,1891.0,0.0,0.0,0.0,0.0,0.0,-0.141,0.83,-0.388,0.82,1
20,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.537,0.782,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.043,-10.152,-0.15,False,-10,-0.009,-20,0.428,-30,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15389.0,12504.0,0.0,0.0,0.0,0.0,0.0,-0.377,0.782,-0.571,0.771,1
20,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.194,3.714,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.052,-4.996,-0.15,False,-10,0.257,-20,0.783,-30,1.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34097.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.176,0.848,-0.415,0.843,1
20,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.689,0.75,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.038,-14.523,0.47,False,-10,-0.164,-20,0.193,-30,0.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8064.0,34056.0,0.0,0.0,0.0,0.0,0.0,-0.529,0.734,-0.682,0.731,1
20,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.444,0.59,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.007,-57.361,0.16,False,-10,-0.33,-20,-0.268,-30,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.393,0.602,-0.43,0.607,1
21,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
21,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
21,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.223,0.804,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.054,-2.289,-0.75,False,-10,0.402,-20,0.975,-30,1.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.038,0.809,-0.243,0.794,1
21,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.232,0.843,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.058,-1.475,-0.26,False,-10,0.492,-20,1.087,-30,1.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21720.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.013,0.848,-0.247,0.804,1
22,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.282,0.852,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.052,-3.292,-0.37,False,-10,0.34,-20,0.874,-30,1.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23789.0,4104.0,0.0,0.0,0.0,0.0,0.0,-0.094,0.853,-0.297,0.843,1
22,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.758,1.327,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.006,-82.874,0.04,False,-10,-0.444,-20,-0.385,-30,-0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.466,0.642,-0.5,0.634,1
22,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
22,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.192,0.87,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.054,0.104,-0.82,False,-10,0.53,-20,1.107,-30,1.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28660.0,5891.0,0.0,0.0,0.0,0.0,0.0,0.064,0.871,-0.166,0.848,1
23,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.224,0.971,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.063,-1.068,-0.21,False,-10,0.558,-20,1.197,-30,1.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23532.0,4361.0,0.0,0.0,0.0,0.0,0.0,0.033,0.958,-0.245,0.963,1
23,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.962,3.684,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.057,-0.821,0.07,False,-10,0.523,-20,1.088,-30,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,1.055,-0.216,1.052,1
23,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
23,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.069,1.017,-0.05,False,-10,0.761,-20,1.455,-30,2.144,830.0,0.0,0.0,0.0,0.0,0.0,0.0,11628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.933,-0.122,0.931,1
24,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.817,0.785,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.053,-12.942,0.54,False,-10,-0.146,-20,0.355,-30,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23726.0,4440.0,0.0,0.0,0.0,0.0,0.0,-0.593,0.778,-0.797,0.769,1
24,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.615,0.583,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,-217.322,0.19,False,-10,-0.529,-20,-0.514,-30,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.557,0.574,-0.592,0.571,1
24,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.308,0.836,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.062,-2.254,-0.27,False,-10,0.474,-20,1.105,-30,1.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.038,0.828,-0.321,0.815,1
24,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.512,0.52,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005,-98.842,0.1,False,-10,-0.435,-20,-0.391,-30,-0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.469,0.518,-0.51,0.518,1
25,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.231,0.602,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,636.939,0.03,False,-10,-1.199,-20,-1.219,-30,-1.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-1.491,0.611,-1.365,0.602,1
25,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.011,0.73,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.005,165.097,0.54,False,-10,-0.988,-20,-1.067,-30,-1.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-1.002,0.716,-0.988,0.716,1
25,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.122,0.568,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004,245.279,-0.43,False,-10,-1.119,-20,-1.137,-30,-1.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44800.0,0.0,0.0,0.0,0.0,0.0,-1.121,0.556,-1.124,0.568,1
25,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.282,0.563,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-612.18,0.22,False,-10,-1.311,-20,-1.32,-30,-1.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44800.0,0.0,0.0,0.0,0.0,0.0,-1.289,0.559,-1.277,0.573,1
26,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.562,0.532,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003,-165.161,-0.02,False,-10,-0.497,-20,-0.464,-30,-0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.563,0.519,-0.544,0.525,1
26,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.403,0.573,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.001,155.848,0.38,False,-10,-0.377,-20,-0.41,-30,-0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.396,0.568,-0.41,0.58,1
26,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.479,0.846,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.059,-5.03,-0.26,False,-10,0.291,-20,0.898,-30,1.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32314.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.212,0.818,-0.493,0.813,1
26,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.76,0.801,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.053,-12.787,-0.54,False,-10,-0.155,-20,0.397,-30,0.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30524.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.528,0.761,-0.727,0.774,1
27,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.457,0.843,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.053,-5.473,-0.48,False,-10,0.232,-20,0.785,-30,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23861.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.214,0.822,-0.462,0.816,1
27,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.323,3.155,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.045,-11.887,-0.11,False,-10,-0.087,-20,0.37,-30,0.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30065.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.469,0.869,-0.628,0.847,1
27,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.099,0.803,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.053,-17.028,-0.07,False,-10,-0.374,-20,0.16,-30,0.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.835,0.766,-1.088,0.779,1
27,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.432,0.843,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.061,-4.274,-0.21,False,-10,0.345,-20,0.964,-30,1.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32660.0,1891.0,0.0,0.0,0.0,0.0,0.0,-0.162,0.828,-0.412,0.814,1
28,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.607,0.743,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.041,-11.204,0.07,False,-10,-0.048,-20,0.357,-30,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20505.0,17401.0,0.0,0.0,0.0,0.0,0.0,-0.412,0.725,-0.574,0.721,1
28,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.308,2.718,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.04,-15.356,-0.32,False,-10,-0.22,-20,0.197,-30,0.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.0,36288.0,0.0,0.0,0.0,0.0,0.0,-0.565,0.77,-0.761,0.755,1
28,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.653,0.529,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.002,-336.81,-0.16,False,-10,-0.598,-20,-0.573,-30,-0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.634,0.529,-0.654,0.527,1
28,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.663,0.722,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.04,-12.883,-0.04,False,-10,-0.116,-20,0.286,-30,0.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20230.0,14175.0,0.0,0.0,0.0,0.0,0.0,-0.48,0.712,-0.655,0.706,1
29,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
29,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-1.292,3.745,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.049,-6.97,-0.2,False,-10,0.144,-20,0.64,-30,1.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34097.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.249,0.907,-0.447,0.885,1
29,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.28,0.799,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.052,-2.529,-0.21,False,-10,0.387,-20,0.92,-30,1.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,4032.0,0.0,0.0,0.0,0.0,0.0,-0.052,0.776,-0.307,0.774,1
29,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
30,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.583,0.874,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.055,-6.838,-0.19,False,-10,0.171,-20,0.731,-30,1.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23646.0,4440.0,0.0,0.0,0.0,0.0,0.0,-0.368,0.849,-0.605,0.854,1
30,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,,,-180,5,3.923,5,saturated,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0,False,-10,0.0,-20,0.0,-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1
30,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.579,0.548,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.004,-145.509,-0.03,False,-10,-0.536,-20,-0.495,-30,-0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.55,0.562,-0.578,0.539,1
30,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.567,0.538,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.003,-191.429,-0.18,False,-10,-0.51,-20,-0.474,-30,-0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.535,0.548,-0.563,0.545,1
31,1,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.254,0.997,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.066,-0.872,-0.32,False,-10,0.601,-20,1.281,-30,1.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.979,-0.233,0.944,1
31,2,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.363,0.768,-180,5,3.923,5,zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.001,-182.708,-0.22,False,-10,-0.242,-20,-0.221,-30,-0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,-0.272,0.699,-0.289,0.702,1
31,3,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,0.134,0.933,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.378,4.801,0.98,False,-10,5.619,-20,9.355,-30,13.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26006.0,0.0,0.0,0.0,0.0,0.0,0.0,1.974,0.918,0.046,0.886,1
31,4,FAR80121,Publicationsummer2022_9Qiagen_3MN,2,0.0,0.0,0.0,0.0,-0.215,0.912,-180,5,3.923,5,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.066,-1.134,-0.53,False,-10,0.573,-20,1.255,-30,1.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.904,-0.22,0.893,1
